Date,Open,High,Low,Close*,Adj. close**,Volume
2016-12-02,"2,191.12","2,197.95","2,188.37","2,191.95","2,191.95","3,77,95,00,000"
2016-12-01,"2,200.17","2,202.60","2,187.44","2,191.08","2,191.08","5,06,37,40,000"
2016-11-30,"2,204.97","2,214.10","2,198.81","2,198.81","2,198.81","5,53,39,80,000"
2016-11-29,"2,200.76","2,210.46","2,198.15","2,204.66","2,204.66","3,70,65,60,000"
2016-11-28,"2,210.21","2,211.14","2,200.36","2,201.72","2,201.72","3,50,56,50,000"
2016-11-25,"2,206.27","2,213.35","2,206.27","2,213.35","2,213.35","1,58,46,00,000"
2016-11-23,"2,198.55","2,204.72","2,194.51","2,204.72","2,204.72","3,41,86,40,000"
2016-11-22,"2,201.56","2,204.80","2,194.51","2,202.94","2,202.94","3,95,79,40,000"
2016-11-21,"2,186.43","2,198.70","2,186.43","2,198.18","2,198.18","3,60,70,10,000"
2016-11-18,"2,186.85","2,189.89","2,180.38","2,181.90","2,181.90","3,57,24,00,000"
2016-11-17,"2,178.61","2,188.06","2,176.65","2,187.12","2,187.12","3,80,91,60,000"
2016-11-16,"2,177.53","2,179.22","2,172.20","2,176.94","2,176.94","3,83,05,90,000"
2016-11-15,"2,168.29","2,180.84","2,166.38","2,180.39","2,180.39","4,54,38,60,000"
2016-11-14,"2,165.64","2,171.36","2,156.08","2,164.20","2,164.20","5,36,72,00,000"
2016-11-11,"2,162.71","2,165.92","2,152.49","2,164.45","2,164.45","4,98,80,50,000"
2016-11-10,"2,167.49","2,182.30","2,151.17","2,167.48","2,167.48","6,45,16,40,000"
2016-11-09,"2,131.56","2,170.10","2,125.35","2,163.26","2,163.26","6,26,41,50,000"
2016-11-08,"2,129.92","2,146.87","2,123.56","2,139.56","2,139.56","3,91,69,30,000"
2016-11-07,"2,100.59","2,132.00","2,100.59","2,131.52","2,131.52","3,73,60,60,000"
2016-11-04,"2,083.79","2,099.07","2,083.79","2,085.18","2,085.18","3,83,78,60,000"
2016-11-03,"2,098.80","2,102.56","2,085.23","2,088.66","2,088.66","3,88,67,40,000"
2016-11-02,"2,109.43","2,111.76","2,094.00","2,097.94","2,097.94","4,24,85,80,000"
2016-11-01,"2,128.68","2,131.45","2,097.85","2,111.72","2,111.72","4,53,21,60,000"
2016-10-31,"2,129.78","2,133.25","2,125.53","2,126.15","2,126.15","3,92,24,00,000"
2016-10-28,"2,132.23","2,140.72","2,119.36","2,126.41","2,126.41","4,01,95,10,000"
2016-10-27,"2,144.06","2,147.13","2,132.52","2,133.04","2,133.04","4,20,48,30,000"
2016-10-26,"2,136.97","2,145.73","2,131.59","2,139.43","2,139.43","3,77,52,00,000"
2016-10-25,"2,149.72","2,151.44","2,141.93","2,143.16","2,143.16","3,75,13,40,000"
2016-10-24,"2,148.50","2,154.79","2,146.91","2,151.33","2,151.33","3,35,73,20,000"
2016-10-21,"2,139.43","2,142.63","2,130.09","2,141.16","2,141.16","3,44,88,50,000"
2016-10-20,"2,142.51","2,147.18","2,133.44","2,141.34","2,141.34","3,33,71,70,000"
2016-10-19,"2,140.81","2,148.44","2,138.15","2,144.29","2,144.29","3,36,26,70,000"
2016-10-18,"2,138.31","2,144.38","2,135.49","2,139.60","2,139.60","3,17,00,00,000"
2016-10-17,"2,132.95","2,135.61","2,124.43","2,126.50","2,126.50","2,83,03,90,000"
2016-10-14,"2,139.68","2,149.19","2,132.98","2,132.98","2,132.98","3,22,81,50,000"
2016-10-13,"2,130.26","2,138.19","2,114.72","2,132.55","2,132.55","3,58,04,50,000"
2016-10-12,"2,137.67","2,145.36","2,132.77","2,139.18","2,139.18","2,97,71,00,000"
2016-10-11,"2,161.35","2,161.56","2,128.84","2,136.73","2,136.73","3,43,82,70,000"
2016-10-10,"2,160.39","2,169.60","2,160.39","2,163.66","2,163.66","2,91,65,50,000"
2016-10-07,"2,164.19","2,165.86","2,144.85","2,153.74","2,153.74","3,61,98,90,000"
2016-10-06,"2,158.22","2,162.93","2,150.28","2,160.77","2,160.77","3,46,15,50,000"
2016-10-05,"2,155.15","2,163.95","2,155.15","2,159.73","2,159.73","3,90,65,50,000"
2016-10-04,"2,163.37","2,165.46","2,144.01","2,150.49","2,150.49","3,75,08,90,000"
2016-10-03,"2,164.33","2,164.41","2,154.77","2,161.20","2,161.20","3,13,75,50,000"
2016-09-30,"2,156.51","2,175.30","2,156.51","2,168.27","2,168.27","4,17,33,40,000"
2016-09-29,"2,168.90","2,172.67","2,145.20","2,151.13","2,151.13","4,24,92,20,000"
2016-09-28,"2,161.85","2,172.40","2,151.79","2,171.37","2,171.37","3,89,14,60,000"
2016-09-27,"2,146.04","2,161.13","2,141.55","2,159.93","2,159.93","3,43,77,70,000"
2016-09-26,"2,158.54","2,158.54","2,145.04","2,146.10","2,146.10","3,21,61,70,000"
2016-09-23,"2,173.29","2,173.75","2,163.97","2,164.69","2,164.69","3,31,71,90,000"
2016-09-22,"2,170.94","2,179.99","2,170.94","2,177.18","2,177.18","3,55,28,30,000"
2016-09-21,"2,144.58","2,165.11","2,139.57","2,163.12","2,163.12","3,71,20,90,000"
2016-09-20,"2,145.94","2,150.80","2,139.17","2,139.76","2,139.76","3,14,07,30,000"
2016-09-19,"2,143.99","2,153.61","2,135.91","2,139.12","2,139.12","3,16,30,00,000"
2016-09-16,"2,146.48","2,146.48","2,131.20","2,139.16","2,139.16","5,01,43,60,000"
2016-09-15,"2,125.36","2,151.31","2,122.36","2,147.26","2,147.26","3,37,37,20,000"
2016-09-14,"2,127.86","2,141.33","2,119.90","2,125.77","2,125.77","3,66,41,00,000"
2016-09-13,"2,150.47","2,150.47","2,120.27","2,127.02","2,127.02","4,14,16,70,000"
2016-09-12,"2,120.86","2,163.30","2,119.12","2,159.04","2,159.04","4,01,04,80,000"
2016-09-09,"2,169.08","2,169.08","2,127.81","2,127.81","2,127.81","4,23,39,60,000"
2016-09-08,"2,182.76","2,184.94","2,177.49","2,181.30","2,181.30","3,72,78,40,000"
2016-09-07,"2,185.17","2,187.87","2,179.07","2,186.16","2,186.16","3,31,94,20,000"
2016-09-06,"2,181.61","2,186.57","2,175.10","2,186.48","2,186.48","3,44,76,50,000"
2016-09-02,"2,177.49","2,184.87","2,173.59","2,179.98","2,179.98","3,09,11,20,000"
2016-09-01,"2,171.33","2,173.56","2,157.09","2,170.86","2,170.86","3,39,21,20,000"
2016-08-31,"2,173.56","2,173.79","2,161.35","2,170.95","2,170.95","3,76,63,90,000"
2016-08-30,"2,179.45","2,182.27","2,170.41","2,176.12","2,176.12","3,00,68,00,000"
2016-08-29,"2,170.19","2,183.48","2,170.19","2,180.38","2,180.38","2,65,47,80,000"
2016-08-26,"2,175.10","2,187.94","2,160.39","2,169.04","2,169.04","3,34,23,40,000"
2016-08-25,"2,173.29","2,179.00","2,169.74","2,172.47","2,172.47","2,96,93,10,000"
2016-08-24,"2,185.09","2,186.66","2,171.25","2,175.44","2,175.44","3,14,82,80,000"
2016-08-23,"2,187.81","2,193.42","2,186.80","2,186.90","2,186.90","3,04,14,90,000"
2016-08-22,"2,181.58","2,185.15","2,175.96","2,182.64","2,182.64","2,77,75,50,000"
2016-08-19,"2,184.24","2,185.00","2,175.13","2,183.87","2,183.87","3,08,48,00,000"
2016-08-18,"2,181.90","2,187.03","2,180.46","2,187.02","2,187.02","3,30,05,70,000"
2016-08-17,"2,177.84","2,183.08","2,168.50","2,182.22","2,182.22","3,38,89,10,000"
2016-08-16,"2,186.24","2,186.24","2,178.14","2,178.15","2,178.15","3,19,64,00,000"
2016-08-15,"2,186.08","2,193.81","2,186.08","2,190.15","2,190.15","3,07,85,30,000"
2016-08-12,"2,183.74","2,186.28","2,179.42","2,184.05","2,184.05","3,00,06,60,000"
2016-08-11,"2,177.97","2,188.45","2,177.97","2,185.79","2,185.79","3,42,31,60,000"
2016-08-10,"2,182.81","2,183.41","2,172.00","2,175.49","2,175.49","3,25,49,50,000"
2016-08-09,"2,182.24","2,187.66","2,178.61","2,181.74","2,181.74","3,33,43,00,000"
2016-08-08,"2,183.76","2,185.44","2,177.85","2,180.89","2,180.89","3,32,75,50,000"
2016-08-05,"2,168.79","2,182.87","2,168.79","2,182.87","2,182.87","3,66,30,70,000"
2016-08-04,"2,163.51","2,168.19","2,159.07","2,164.25","2,164.25","3,70,92,00,000"
2016-08-03,"2,156.81","2,163.79","2,152.56","2,163.79","2,163.79","3,78,65,30,000"
2016-08-02,"2,169.94","2,170.20","2,147.58","2,157.03","2,157.03","3,84,87,50,000"
2016-08-01,"2,173.15","2,178.29","2,166.21","2,170.84","2,170.84","3,50,59,90,000"
2016-07-29,"2,168.83","2,177.09","2,163.49","2,173.60","2,173.60","4,03,88,40,000"
2016-07-28,"2,166.05","2,172.85","2,159.74","2,170.06","2,170.06","3,66,42,40,000"
2016-07-27,"2,169.81","2,174.98","2,159.07","2,166.58","2,166.58","3,99,55,00,000"
2016-07-26,"2,168.97","2,173.54","2,160.18","2,169.18","2,169.18","3,44,23,50,000"
2016-07-25,"2,173.71","2,173.71","2,161.95","2,168.48","2,168.48","3,05,72,40,000"
2016-07-22,"2,166.47","2,175.11","2,163.24","2,175.03","2,175.03","3,02,32,80,000"
2016-07-21,"2,172.91","2,174.56","2,159.75","2,165.17","2,165.17","3,43,89,00,000"
2016-07-20,"2,166.10","2,175.63","2,164.89","2,173.02","2,173.02","3,21,18,60,000"
2016-07-19,"2,163.79","2,164.63","2,159.01","2,163.78","2,163.78","2,96,83,40,000"
2016-07-18,"2,162.04","2,168.35","2,159.63","2,166.89","2,166.89","3,00,93,10,000"
2016-07-15,"2,165.13","2,169.05","2,155.79","2,161.74","2,161.74","3,12,26,00,000"
2016-07-14,"2,157.88","2,168.99","2,157.88","2,163.75","2,163.75","3,46,56,10,000"
2016-07-13,"2,153.81","2,156.45","2,146.21","2,152.43","2,152.43","3,50,23,20,000"
2016-07-12,"2,139.50","2,155.40","2,139.50","2,152.14","2,152.14","4,09,78,20,000"
2016-07-11,"2,131.72","2,143.16","2,131.72","2,137.16","2,137.16","3,25,33,40,000"
2016-07-08,"2,106.97","2,131.71","2,106.97","2,129.90","2,129.90","3,60,75,00,000"
2016-07-07,"2,100.42","2,109.08","2,089.39","2,097.90","2,097.90","3,60,45,50,000"
2016-07-06,"2,084.43","2,100.72","2,074.02","2,099.73","2,099.73","3,90,93,80,000"
2016-07-05,"2,095.05","2,095.05","2,080.86","2,088.55","2,088.55","3,65,83,80,000"
2016-07-01,"2,099.34","2,108.71","2,097.90","2,102.95","2,102.95","3,45,88,90,000"
2016-06-30,"2,073.17","2,098.94","2,070.00","2,098.86","2,098.86","4,62,28,20,000"
2016-06-29,"2,042.69","2,073.13","2,042.69","2,070.77","2,070.77","4,24,17,40,000"
2016-06-28,"2,006.67","2,036.09","2,006.67","2,036.09","2,036.09","4,38,58,10,000"
2016-06-27,"2,031.45","2,031.45","1,991.68","2,000.54","2,000.54","5,43,12,20,000"
2016-06-24,"2,103.81","2,103.81","2,032.57","2,037.41","2,037.41","7,59,74,50,000"
2016-06-23,"2,092.80","2,113.32","2,092.80","2,113.32","2,113.32","3,29,79,40,000"
2016-06-22,"2,089.75","2,099.71","2,084.36","2,085.45","2,085.45","3,16,81,60,000"
2016-06-21,"2,085.19","2,093.66","2,083.02","2,088.90","2,088.90","3,23,28,80,000"
2016-06-20,"2,075.58","2,100.66","2,075.58","2,083.25","2,083.25","3,46,74,40,000"
2016-06-17,"2,078.20","2,078.20","2,062.84","2,071.22","2,071.22","4,95,26,30,000"
2016-06-16,"2,066.36","2,079.62","2,050.37","2,077.99","2,077.99","3,62,82,80,000"
2016-06-15,"2,077.60","2,085.65","2,069.80","2,071.50","2,071.50","3,54,47,20,000"
2016-06-14,"2,076.65","2,081.30","2,064.10","2,075.32","2,075.32","3,75,97,70,000"
2016-06-13,"2,091.75","2,098.12","2,078.46","2,079.06","2,079.06","3,39,20,30,000"
2016-06-10,"2,109.57","2,109.57","2,089.96","2,096.07","2,096.07","3,51,50,10,000"
2016-06-09,"2,115.65","2,117.64","2,107.73","2,115.48","2,115.48","3,29,03,20,000"
2016-06-08,"2,112.71","2,120.55","2,112.71","2,119.12","2,119.12","3,56,20,60,000"
2016-06-07,"2,110.18","2,119.22","2,110.18","2,112.13","2,112.13","3,53,47,30,000"
2016-06-06,"2,100.83","2,113.36","2,100.83","2,109.41","2,109.41","3,44,20,20,000"
2016-06-03,"2,104.07","2,104.07","2,085.36","2,099.13","2,099.13","3,62,77,80,000"
2016-06-02,"2,097.71","2,105.26","2,088.59","2,105.26","2,105.26","3,63,27,20,000"
2016-06-01,"2,093.94","2,100.97","2,085.10","2,099.33","2,099.33","3,52,51,70,000"
2016-05-31,"2,100.13","2,103.48","2,088.66","2,096.95","2,096.95","4,51,44,10,000"
2016-05-27,"2,090.06","2,099.06","2,090.06","2,099.06","2,099.06","3,07,91,50,000"
2016-05-26,"2,091.44","2,094.30","2,087.08","2,090.10","2,090.10","3,23,09,90,000"
2016-05-25,"2,078.93","2,094.73","2,078.93","2,090.54","2,090.54","3,85,91,60,000"
2016-05-24,"2,052.65","2,079.67","2,052.65","2,076.06","2,076.06","3,62,73,40,000"
2016-05-23,"2,052.23","2,055.58","2,047.26","2,048.04","2,048.04","3,05,54,80,000"
2016-05-20,"2,041.88","2,058.35","2,041.88","2,052.32","2,052.32","3,50,76,50,000"
2016-05-19,"2,044.21","2,044.21","2,025.91","2,040.04","2,040.04","3,84,67,70,000"
2016-05-18,"2,044.38","2,060.61","2,034.49","2,047.63","2,047.63","4,10,13,20,000"
2016-05-17,"2,065.04","2,065.69","2,040.82","2,047.21","2,047.21","4,10,89,60,000"
2016-05-16,"2,046.53","2,071.88","2,046.53","2,066.66","2,066.66","3,50,13,60,000"
2016-05-13,"2,062.50","2,066.79","2,043.13","2,046.61","2,046.61","3,57,98,80,000"
2016-05-12,"2,067.17","2,073.99","2,053.13","2,064.11","2,064.11","3,78,23,90,000"
2016-05-11,"2,083.29","2,083.29","2,064.46","2,064.46","2,064.46","3,82,19,80,000"
2016-05-10,"2,062.63","2,084.87","2,062.63","2,084.39","2,084.39","3,60,02,00,000"
2016-05-09,"2,057.55","2,064.15","2,054.31","2,058.69","2,058.69","3,78,86,20,000"
2016-05-06,"2,047.77","2,057.72","2,039.45","2,057.14","2,057.14","3,79,63,50,000"
2016-05-05,"2,052.95","2,060.23","2,045.77","2,050.63","2,050.63","4,00,85,30,000"
2016-05-04,"2,060.30","2,060.30","2,045.55","2,051.12","2,051.12","4,05,85,60,000"
2016-05-03,"2,077.18","2,077.18","2,054.89","2,063.37","2,063.37","4,17,33,90,000"
2016-05-02,"2,067.17","2,083.42","2,066.11","2,081.43","2,081.43","3,84,11,10,000"
2016-04-29,"2,071.82","2,073.85","2,052.28","2,065.30","2,065.30","4,70,47,20,000"
2016-04-28,"2,090.93","2,099.30","2,071.62","2,075.81","2,075.81","4,30,98,40,000"
2016-04-27,"2,092.33","2,099.89","2,082.31","2,095.15","2,095.15","4,10,01,10,000"
2016-04-26,"2,089.84","2,096.87","2,085.80","2,091.70","2,091.70","3,55,71,90,000"
2016-04-25,"2,089.37","2,089.37","2,077.52","2,087.79","2,087.79","3,31,97,40,000"
2016-04-22,"2,091.49","2,094.32","2,081.20","2,091.58","2,091.58","3,79,05,80,000"
2016-04-21,"2,102.09","2,103.78","2,088.52","2,091.48","2,091.48","4,17,52,90,000"
2016-04-20,"2,101.52","2,111.05","2,096.32","2,102.40","2,102.40","4,18,48,80,000"
2016-04-19,"2,096.05","2,104.05","2,091.68","2,100.80","2,100.80","3,89,68,30,000"
2016-04-18,"2,078.83","2,094.66","2,073.65","2,094.34","2,094.34","3,31,68,80,000"
2016-04-15,"2,083.10","2,083.22","2,076.31","2,080.73","2,080.73","3,70,14,50,000"
2016-04-14,"2,082.89","2,087.84","2,078.13","2,082.78","2,082.78","3,76,58,70,000"
2016-04-13,"2,065.92","2,083.18","2,065.92","2,082.42","2,082.42","4,19,18,30,000"
2016-04-12,"2,043.72","2,065.05","2,039.74","2,061.72","2,061.72","4,23,97,40,000"
2016-04-11,"2,050.23","2,062.93","2,041.88","2,041.99","2,041.99","3,56,78,40,000"
2016-04-08,"2,045.54","2,060.63","2,041.69","2,047.60","2,047.60","3,35,95,30,000"
2016-04-07,"2,063.01","2,063.01","2,033.80","2,041.91","2,041.91","3,80,12,50,000"
2016-04-06,"2,045.56","2,067.33","2,043.09","2,066.66","2,066.66","3,75,08,00,000"
2016-04-05,"2,062.50","2,062.50","2,042.56","2,045.17","2,045.17","4,15,49,20,000"
2016-04-04,"2,073.19","2,074.02","2,062.57","2,066.13","2,066.13","3,48,57,10,000"
2016-04-01,"2,056.62","2,075.07","2,043.98","2,072.78","2,072.78","3,74,99,90,000"
2016-03-31,"2,063.77","2,067.92","2,057.46","2,059.74","2,059.74","3,71,52,80,000"
2016-03-30,"2,058.27","2,072.21","2,058.27","2,063.95","2,063.95","3,59,03,10,000"
2016-03-29,"2,035.75","2,055.91","2,028.31","2,055.01","2,055.01","3,82,23,30,000"
2016-03-28,"2,037.89","2,042.67","2,031.96","2,037.05","2,037.05","2,80,90,90,000"
2016-03-24,"2,032.48","2,036.04","2,022.49","2,035.94","2,035.94","3,40,77,20,000"
2016-03-23,"2,048.55","2,048.55","2,034.86","2,036.71","2,036.71","3,63,95,10,000"
2016-03-22,"2,048.64","2,056.60","2,040.57","2,049.80","2,049.80","3,41,84,60,000"
2016-03-21,"2,047.88","2,053.91","2,043.14","2,051.60","2,051.60","3,37,66,00,000"
2016-03-18,"2,041.16","2,052.36","2,041.16","2,049.58","2,049.58","6,50,31,40,000"
2016-03-17,"2,026.90","2,046.24","2,022.16","2,040.59","2,040.59","4,53,04,80,000"
2016-03-16,"2,014.24","2,032.02","2,010.04","2,027.22","2,027.22","4,05,70,20,000"
2016-03-15,"2,015.27","2,015.94","2,005.23","2,015.93","2,015.93","3,56,02,80,000"
2016-03-14,"2,019.27","2,024.57","2,012.05","2,019.64","2,019.64","3,48,78,50,000"
2016-03-11,"1,994.71","2,022.37","1,994.71","2,022.19","2,022.19","4,07,86,20,000"
2016-03-10,"1,990.97","2,005.08","1,969.25","1,989.57","1,989.57","4,37,67,90,000"
2016-03-09,"1,981.44","1,992.69","1,979.84","1,989.26","1,989.26","4,03,81,20,000"
2016-03-08,"1,996.88","1,996.88","1,977.43","1,979.26","1,979.26","4,64,16,50,000"
2016-03-07,"1,996.11","2,006.12","1,989.38","2,001.76","2,001.76","4,96,81,80,000"
2016-03-04,"1,994.01","2,009.13","1,986.77","1,999.99","1,999.99","6,04,99,30,000"
2016-03-03,"1,985.60","1,993.69","1,977.37","1,993.40","1,993.40","5,08,17,00,000"
2016-03-02,"1,976.60","1,986.51","1,968.80","1,986.45","1,986.45","4,66,66,10,000"
2016-03-01,"1,937.09","1,978.35","1,937.09","1,978.35","1,978.35","4,81,97,50,000"
2016-02-29,"1,947.13","1,958.27","1,931.81","1,932.23","1,932.23","4,58,81,80,000"
2016-02-26,"1,954.95","1,962.96","1,945.78","1,948.05","1,948.05","4,34,85,10,000"
2016-02-25,"1,931.87","1,951.83","1,925.41","1,951.70","1,951.70","4,11,82,10,000"
2016-02-24,"1,917.56","1,932.08","1,891.00","1,929.80","1,929.80","4,31,72,50,000"
2016-02-23,"1,942.38","1,942.38","1,919.44","1,921.27","1,921.27","3,89,06,50,000"
2016-02-22,"1,924.44","1,946.70","1,924.44","1,945.50","1,945.50","4,05,47,10,000"
2016-02-19,"1,916.74","1,918.78","1,902.17","1,917.78","1,917.78","4,14,28,50,000"
2016-02-18,"1,927.57","1,930.00","1,915.09","1,917.83","1,917.83","4,43,64,90,000"
2016-02-17,"1,898.80","1,930.68","1,898.80","1,926.82","1,926.82","5,01,15,40,000"
2016-02-16,"1,871.44","1,895.77","1,871.44","1,895.58","1,895.58","4,57,06,70,000"
2016-02-12,"1,833.40","1,864.78","1,833.40","1,864.78","1,864.78","4,69,69,20,000"
2016-02-11,"1,847.00","1,847.00","1,810.10","1,829.08","1,829.08","5,50,08,00,000"
2016-02-10,"1,857.10","1,881.60","1,850.32","1,851.86","1,851.86","4,47,11,70,000"
2016-02-09,"1,848.46","1,868.25","1,834.94","1,852.21","1,852.21","5,18,32,20,000"
2016-02-08,"1,873.25","1,873.25","1,828.46","1,853.44","1,853.44","5,63,64,60,000"
2016-02-05,"1,913.07","1,913.07","1,872.65","1,880.05","1,880.05","4,92,99,40,000"
2016-02-04,"1,911.67","1,927.35","1,900.52","1,915.45","1,915.45","5,19,33,20,000"
2016-02-03,"1,907.07","1,918.01","1,872.23","1,912.53","1,912.53","5,17,29,50,000"
2016-02-02,"1,935.26","1,935.26","1,897.29","1,903.03","1,903.03","4,46,31,90,000"
2016-02-01,"1,936.94","1,947.20","1,920.30","1,939.38","1,939.38","4,32,25,30,000"
2016-01-29,"1,894.00","1,940.24","1,894.00","1,940.24","1,940.24","5,49,75,70,000"
2016-01-28,"1,885.22","1,902.96","1,873.65","1,893.36","1,893.36","4,69,30,10,000"
2016-01-27,"1,902.52","1,916.99","1,872.70","1,882.95","1,882.95","4,75,40,40,000"
2016-01-26,"1,878.79","1,906.73","1,878.79","1,903.63","1,903.63","4,35,79,40,000"
2016-01-25,"1,906.28","1,906.28","1,875.97","1,877.08","1,877.08","4,40,13,80,000"
2016-01-22,"1,877.40","1,908.85","1,877.40","1,906.90","1,906.90","4,90,17,60,000"
2016-01-21,"1,861.46","1,889.85","1,848.98","1,868.99","1,868.99","5,07,88,10,000"
2016-01-20,"1,876.18","1,876.18","1,812.29","1,859.33","1,859.33","6,41,60,70,000"
2016-01-19,"1,888.66","1,901.44","1,864.60","1,881.33","1,881.33","4,92,83,50,000"
2016-01-15,"1,916.68","1,916.68","1,857.83","1,880.33","1,880.33","5,46,84,60,000"
2016-01-14,"1,891.68","1,934.47","1,878.93","1,921.84","1,921.84","5,24,11,10,000"
2016-01-13,"1,940.34","1,950.33","1,886.41","1,890.28","1,890.28","5,08,70,30,000"
2016-01-12,"1,927.83","1,947.38","1,914.35","1,938.68","1,938.68","4,88,72,60,000"
2016-01-11,"1,926.12","1,935.65","1,901.10","1,923.67","1,923.67","4,60,72,90,000"
2016-01-08,"1,945.97","1,960.40","1,918.46","1,922.03","1,922.03","4,66,49,40,000"
2016-01-07,"1,985.32","1,985.32","1,938.83","1,943.09","1,943.09","5,07,65,90,000"
2016-01-06,"2,011.71","2,011.71","1,979.05","1,990.26","1,990.26","4,33,66,60,000"
2016-01-05,"2,013.78","2,021.94","2,004.17","2,016.71","2,016.71","3,70,66,20,000"
2016-01-04,"2,038.20","2,038.20","1,989.68","2,012.66","2,012.66","4,30,48,80,000"
2015-12-31,"2,060.59","2,062.54","2,043.62","2,043.94","2,043.94","2,65,53,30,000"
2015-12-30,"2,077.34","2,077.34","2,061.97","2,063.36","2,063.36","2,36,74,30,000"
2015-12-29,"2,060.54","2,081.56","2,060.54","2,078.36","2,078.36","2,54,20,00,000"
2015-12-28,"2,057.77","2,057.77","2,044.20","2,056.50","2,056.50","2,49,25,10,000"
2015-12-24,"2,063.52","2,067.36","2,058.73","2,060.99","2,060.99","1,41,18,60,000"
2015-12-23,"2,042.20","2,064.73","2,042.20","2,064.29","2,064.29","3,48,40,90,000"
2015-12-22,"2,023.15","2,042.74","2,020.49","2,038.97","2,038.97","3,52,08,60,000"
2015-12-21,"2,010.27","2,022.90","2,005.93","2,021.15","2,021.15","3,76,02,80,000"
2015-12-18,"2,040.81","2,040.81","2,005.33","2,005.55","2,005.55","6,68,30,70,000"
2015-12-17,"2,073.76","2,076.37","2,041.66","2,041.89","2,041.89","4,32,73,90,000"
2015-12-16,"2,046.50","2,076.72","2,042.43","2,073.07","2,073.07","4,63,54,50,000"
2015-12-15,"2,025.55","2,053.87","2,025.55","2,043.41","2,043.41","4,35,35,40,000"
2015-12-14,"2,013.37","2,022.92","1,993.26","2,021.94","2,021.94","4,61,24,40,000"
2015-12-11,"2,047.27","2,047.27","2,008.80","2,012.37","2,012.37","4,30,10,60,000"
2015-12-10,"2,047.93","2,067.65","2,045.67","2,052.23","2,052.23","3,71,51,50,000"
2015-12-09,"2,061.17","2,080.33","2,036.53","2,047.62","2,047.62","4,38,52,50,000"
2015-12-08,"2,073.39","2,073.85","2,052.32","2,063.59","2,063.59","4,17,35,70,000"
2015-12-07,"2,090.42","2,090.42","2,066.78","2,077.07","2,077.07","4,04,38,20,000"
2015-12-04,"2,051.24","2,093.84","2,051.24","2,091.69","2,091.69","4,21,49,10,000"
2015-12-03,"2,080.71","2,085.00","2,042.35","2,049.62","2,049.62","4,30,64,90,000"
2015-12-02,"2,101.71","2,104.27","2,077.11","2,079.51","2,079.51","3,95,06,40,000"
2015-12-01,"2,082.93","2,103.37","2,082.93","2,102.63","2,102.63","3,71,21,20,000"
2015-11-30,"2,090.95","2,093.81","2,080.41","2,080.41","2,080.41","4,27,50,30,000"
2015-11-27,"2,088.82","2,093.29","2,084.13","2,090.11","2,090.11","1,46,68,40,000"
2015-11-25,"2,089.30","2,093.00","2,086.30","2,088.87","2,088.87","2,85,29,40,000"
